,Open,High,Low,Close,Volume
2017-06-30,574.4428351518457,581.1580988927213,565.9048920984899,577.0330200195312,518461.0
2017-07-03,574.634631658497,587.1058340150254,571.7566618839136,576.9849853515625,342564.0
2017-07-04,577.5126519333302,582.3092686437399,572.7639896795346,574.7305908203125,248827.0
2017-07-05,576.3614290656543,580.1028133704998,571.3249817219879,577.9443359375,279189.0
2017-07-06,579.4313225529929,591.6147412112036,570.8453665761956,573.1477661132812,491197.0
2017-07-07,573.2915976973173,578.4719670922575,568.9746427190169,572.4761962890625,193182.0
2017-07-10,568.3990756644055,577.512647341725,527.6757884063138,573.6753540039062,39676.0
2017-07-11,571.8046950741215,606.2923826656737,571.2291244609264,582.8369140625,1556007.0
2017-07-12,587.1058909415672,601.9754028853487,584.1799664308616,593.1975708007812,551157.0
2017-07-13,599.0494554077259,670.4710878776987,591.0390706007473,651.620361328125,3673770.0
2017-07-14,678.2415453583635,698.3873338343544,595.7397449328765,655.6974487304688,4672241.0
2017-07-17,648.5984724706469,660.8298447863077,619.1472934231325,633.9208374023438,907124.0
2017-07-18,625.6227324972189,645.6246004880916,611.1848695522197,617.4204711914062,546062.0
2017-07-19,618.763559864613,635.5517184655907,618.763559864613,626.8218994140625,387365.0
2017-07-20,627.3015707662871,636.0793444101788,616.0295212460129,623.1284790039062,333763.0
2017-07-21,624.8073121437272,629.603929093322,606.5322132762617,610.3695068359375,177971.0
2017-07-24,611.8564002692434,612.6718602206919,585.1872237498231,590.319580078125,183919.0
2017-07-25,591.9024778257798,604.3736807621415,587.5855229631931,589.5521240234375,213647.0
2017-07-26,592.1902567962097,594.7804413966523,583.4604382547539,585.6668701171875,113685.0
2017-07-27,587.1058114315028,587.1537658820789,561.2040844565836,565.3291625976562,229771.0
2017-07-28,551.6109217256859,587.2977617634724,551.6109217256859,583.5084228515625,302337.0
2017-07-31,583.5083922201411,585.9067004495704,567.6795579059079,576.8890380859375,132167.0
2017-08-01,576.9850603311505,578.8077396271115,566.0967048042271,568.6868896484375,71565.0
2017-08-02,568.87868098087,573.6752971780105,556.4074788683046,557.31884765625,91161.0
2017-08-03,558.3261587083044,563.5065279317315,545.7590469418627,547.5817260742188,71446.0
2017-08-04,547.773533896959,550.0759329420202,540.8663953142151,545.183349609375,75716.0
2017-08-07,546.8143304019051,558.2782565831022,534.343126375195,538.180419921875,233028.0
2017-08-08,539.1876413782102,541.8257804156515,522.831191056563,533.4317016601562,105378.0
2017-08-09,527.6278525668508,541.0583797230979,522.831235725334,525.8051147460938,48594.0
2017-08-10,524.5579788902113,531.896825698344,504.1244039149019,508.9210205078125,118922.0
2017-08-11,503.644711611342,521.8718535553716,489.2548627081608,506.7625122070313,178480.0
2017-08-14,510.3600047862749,526.3807158951307,510.3600047862749,519.185791015625,48659.0
2017-08-16,524.7018474109974,573.4834097755052,518.0345393148822,563.9861450195312,288807.0
2017-08-17,569.0706047624657,581.3019770844695,548.4451533959493,558.326171875,294836.0
2017-08-18,556.8871191417187,570.7013966809395,546.8142255138324,566.1925659179688,124222.0
2017-08-21,565.0414133277435,580.8702474871794,557.366827068623,575.9777221679688,162176.0
2017-08-22,575.5939839796132,582.309247126042,558.3261644602247,561.7317504882812,53293.0
2017-08-23,571.7566928022733,582.7889108680889,565.0893840867907,574.6826171875,203476.0
2017-08-24,575.5940800659305,583.0288369334488,567.9194923317182,578.1842651367188,142044.0
2017-08-28,579.4312652783935,582.3092351390478,569.8380324095459,578.663818359375,92891.0
2017-08-29,574.634662732486,586.9619438459182,565.0893840867907,574.6826171875,111640.0
2017-08-30,577.5127165955975,580.7744397448608,562.6432031284351,567.2958984375,55900.0
2017-08-31,566.8162221082702,571.2291449937156,560.7245417819208,566.9601440429688,130910.0
2017-09-01,568.9267301340521,571.7567458719291,556.8872331856625,557.990478515625,61593.0
2017-09-04,558.7099010000501,565.4251639517216,545.9029000964659,552.7620849609375,30197.0
2017-09-05,555.3523583696683,566.0008250470285,553.4816659662251,562.3554077148438,49840.0
2017-09-06,556.9831657054712,561.1562577999142,551.6109778637801,553.4337158203125,27166.0
2017-09-07,556.2156587007461,560.1489195112191,536.7414066834883,538.7080078125,73458.0
2017-09-08,540.0990870060721,566.9601428429637,540.0990870060721,562.787109375,116857.0
2017-09-11,563.8423382688328,566.0008159568036,556.4075817880444,561.5879516601562,39842.0
2017-09-12,560.2448712957823,577.5126926713372,553.145854642628,571.8526611328125,98166.0
2017-09-13,579.4312871723457,579.4312871723457,563.1227906790843,565.47314453125,47678.0
2017-09-14,563.1228279228208,569.3104754767563,546.9102392686273,551.2752075195312,50182.0
2017-09-15,551.5149988512003,558.3261709869342,542.1615965021923,545.2313842773438,30526.0
2017-09-18,552.2824447882703,564.8495568081784,546.0468432336314,561.300048828125,630544.0
2017-09-19,562.1634809039718,565.089405399552,552.5702474414468,557.1749877929688,20775.0
2017-09-20,557.1750216467282,561.2041916562897,554.488927824505,556.2156982421875,27287.0
2017-09-21,554.5847787665683,560.964302160817,547.8215611820877,553.0978393554688,38858.0
2017-09-22,553.625498724652,556.311651028419,541.0583858779014,542.78515625,26157.0
2017-09-25,537.2211462530021,543.8884561178836,534.3431758266468,539.0438842773438,28095.0
2017-09-26,542.8811060431758,550.363816446934,537.2210748691103,545.5671997070312,25521.0
2017-09-27,549.0686681388672,552.8580068899113,543.4566502466199,550.267822265625,32350.0
2017-09-28,549.2605650714795,549.6922722837629,538.7559628173469,543.0249633789062,39654.0
2017-09-29,547.5816879230994,554.9684885039079,544.0321802619375,553.2896728515625,21771.0
2017-10-03,556.4075164656244,558.1822411575099,543.2647754868951,553.0978393554688,22564.0
2017-10-04,555.448161059791,565.8088404364278,548.2532366937315,561.3480224609375,31272.0
2017-10-05,560.9643165283175,565.3771804199163,556.4075307164159,556.5514526367188,13295.0
2017-10-06,561.2042020595796,566.0008191712,555.9279232367973,559.8131713867188,311871.0
2017-10-09,561.3000619713657,567.7275400502178,561.3000619713657,566.2406005859375,43127.0
2017-10-10,566.4804030971146,569.7900801601613,563.4585113107576,565.4251708984375,23357.0
2017-10-11,563.4105668797492,568.3031508802973,561.2041349826148,564.7056884765625,45658.0
2017-10-12,561.0122903131692,564.41787653733,556.4075498866663,556.5994262695312,12192.0
2017-10-13,558.3262036131225,566.960113978274,556.4075568653111,560.3407592773438,23742.0
2017-10-16,566.0966201655509,575.4020672984924,556.4074788683046,557.31884765625,48879.0
2017-10-17,560.9163546331548,565.0414331818877,552.5702300726101,561.300048828125,24120.0
2017-10-18,557.4627653737167,559.6212428729217,546.8142997986181,549.11669921875,19783.0
2017-10-19,550.7474965375432,555.2563278679686,548.7329409794025,550.8914184570312,5751.0
2017-10-23,555.4481887223244,555.4481887223244,544.0802310787791,546.2387084960938,10973.0
2017-10-24,550.5557304089858,556.3116708897804,542.1136375285234,547.1500854492188,18253.0
2017-10-25,544.463987989752,550.5077137439984,538.1804313837305,540.2909545898438,13408.0
2017-10-26,539.139673013245,545.6630594815639,538.8518877452573,543.216796875,24291.0
2017-10-27,542.4493688503304,552.5702179017569,540.6266311689118,547.7256469726562,77257.0
2017-10-30,551.4190636105111,564.849590845191,543.8404440881271,560.3407592773438,35384.0
2017-10-31,563.0267934117934,564.0820254806623,551.6587786851836,560.0528564453125,25154.0
2017-11-01,562.1635222893,563.3626765603949,555.9758745399592,561.5879516601562,39835.0
