,Open,High,Low,Close,Volume
2005-01-03,11.957337129147009,12.08133944791045,11.62961762030436,11.86876392364502,402200.0
2005-01-04,11.957338176497178,12.001624783127262,11.284184120870854,11.54990291595459,502375.0
2005-01-05,11.355045445664777,11.727051691142757,9.743018945058186,10.628747940063477,575550.0
2005-01-06,11.691617440513342,11.691617440513342,10.185878977932248,10.593314170837402,366260.0
2005-01-07,10.717320112762808,10.717320112762808,10.185882430674916,10.380743026733398,418520.0
2005-01-10,11.213324930375183,11.213324930375183,10.45159857124696,10.708459854125977,251520.0
2005-01-11,11.355041016574758,11.355041016574758,10.070734643706553,10.177021980285645,272655.0
2005-01-12,10.38074074936378,10.38074074936378,9.23815074376813,9.406438827514648,253250.0
2005-01-13,9.344440395497914,10.2390268189668,9.344440395497914,9.991022109985352,149705.0
2005-01-14,10.079594139274882,10.673032520154718,9.920162680323036,10.141594886779783,234360.0
2005-01-17,10.363027467529063,10.363027467529063,9.4950135923221,9.672159194946287,295725.0
2005-01-18,10.097307150704774,10.097307150704774,9.60129953657646,9.65444278717041,152550.0
2005-01-19,10.62874773752964,10.62874773752964,9.654445523710631,9.689874649047852,89605.0
2005-01-20,10.451600829033696,10.451600829033696,9.26472400875284,9.353297233581545,234225.0
2005-01-24,10.09730788753121,10.09730788753121,9.282437331589051,9.521584510803224,46690.0
2005-01-25,9.477296427454474,10.070734693122157,9.388724068885615,9.858160018920898,73740.0
2005-01-27,10.09730827654907,10.34531295596235,10.008735900784467,10.141594886779783,109820.0
2005-01-28,10.380742191982756,11.000752208096914,10.265597341966336,10.788177490234377,413250.0
2005-01-31,11.16018217285004,11.514473321795837,9.929018952044126,10.611029624938965,277180.0
2005-02-01,11.514475791197732,11.514475791197732,10.23016904496506,10.380743026733398,283885.0
2005-02-02,10.45160163509589,10.628747253718476,10.363028403436129,10.398457527160645,166605.0
2005-02-03,10.469313378763896,10.708460542699555,10.451599243303892,10.495885848999023,157840.0
2005-02-04,10.451597561286317,10.717316307997171,10.327595254235488,10.389595985412598,159835.0
2005-02-07,10.38959963977868,11.248756913282405,10.38959963977868,10.823607444763184,594865.0
2005-02-08,10.71731983833432,11.275328292132214,10.71731983833432,11.01846694946289,413250.0
2005-02-09,11.239897844517593,11.549903255340707,11.124753846471416,11.204468727111816,549965.0
2005-02-10,11.372757776219922,11.425901030484429,10.99189412697151,11.124753952026367,230440.0
2005-02-11,11.328470575204308,11.514473644792677,11.186754111650648,11.222183227539062,385905.0
2005-02-14,11.408186868429146,11.47018761316457,10.522458082166295,10.681889533996582,491260.0
2005-02-15,11.14246906289558,11.328472158479874,10.557888146686896,10.602174758911133,166990.0
2005-02-16,10.6464579334502,10.779316882526585,10.185878666551757,10.301023483276367,169465.0
2005-02-17,10.761603496142268,10.761603496142268,9.982162974130656,10.123879432678224,209765.0
2005-02-18,10.36302792923138,10.593317645251318,10.13273821321144,10.336456298828123,121395.0
2005-02-21,10.09730827654907,10.43388533172695,10.09730827654907,10.141594886779783,113935.0
2005-02-22,10.097308860210322,10.363027692257306,10.061879738917185,10.20359706878662,53130.0
2005-02-23,10.150450292714284,10.451598166786775,9.831588285006346,9.89358901977539,343655.0
2005-02-24,10.256738242552808,10.256738242552808,9.769587290317205,9.840445518493652,136015.0
2005-02-25,10.05302064458593,10.097306401897784,9.583583845870857,9.663299560546877,130915.0
2005-02-28,9.84044492947574,9.982162222042591,9.654441880471945,9.89358901977539,80405.0
2005-03-01,9.902447706518489,10.150451520284284,9.681015518767692,9.982163429260254,106440.0
2005-03-02,9.991019253148483,11.00075025034359,9.884731913132688,10.708459854125977,816700.0
2005-03-03,10.921035156435796,11.239897194651876,10.66417385892088,10.81474781036377,555435.0
2005-03-04,10.938751342915596,10.965322971190046,10.301026351450966,10.504743576049805,250620.0
2005-03-07,10.62874531560108,10.912178253714137,10.549029590582586,10.637602806091309,324070.0
2005-03-08,10.805889040959698,10.84131815212232,10.371882218043408,10.442740440368652,147145.0
2005-03-09,10.628744527428106,10.628744527428106,10.026448733904228,10.123879432678224,112410.0
2005-03-10,9.946734770834317,10.433885816617757,9.946734770834317,10.159310340881348,102595.0
2005-03-11,10.27445186240041,10.602171335525874,10.203593643600126,10.301023483276367,122045.0
2005-03-14,10.363025563177008,11.053893708803018,10.088450140740832,10.47817039489746,537735.0
2005-03-15,10.611029699877337,10.92989258087719,10.185880318139846,10.29216766357422,266260.0
2005-03-16,10.788175882339754,10.788175882339754,10.301024926321572,10.363025665283203,112195.0
2005-03-17,10.540172322038678,10.54902981271542,10.115022905916645,10.168166160583496,70430.0
2005-03-18,9.90244662055366,10.00873395765429,9.56586963072,9.858160018920898,208575.0
2005-03-21,10.106163805489034,10.19473700875456,9.787301794187146,9.858160018920898,81665.0
2005-03-22,9.74301595809025,10.053021349180906,9.25586499124639,9.371009826660156,100025.0
2005-03-23,9.565868138723102,9.725298697159188,9.123003880862742,9.23814868927002,77095.0
2005-03-24,9.211580559687558,9.51272853187489,8.72443032259304,8.777573585510254,125690.0
2005-03-28,9.512726874867106,9.512726874867106,8.8927168990843,9.11414909362793,90485.0
