,Open,High,Low,Close,Volume
2020-03-09,156.37039024292193,164.18890380859375,156.37039024292193,164.18890380859375,833814.0
2020-03-11,172.39712441206584,172.39712441206584,155.9806789862421,157.19851684570312,1750736.0
2020-03-12,149.3556365966797,149.3556365966797,149.3556365966797,149.3556365966797,77238.0
2020-03-13,141.9024658203125,150.52476407805375,141.9024658203125,141.9024658203125,510090.0
2020-03-16,134.81463623046875,134.81463623046875,134.81463623046875,134.81463623046875,41272.0
2020-03-17,128.09219408805288,134.20573429551234,128.09219408805288,130.91757202148438,380126.0
2020-03-18,127.14227181642268,129.09081238065906,124.38996124267578,124.38996124267578,391210.0
2020-03-19,118.17898559570312,118.17898559570312,118.17898559570312,118.17898559570312,90458.0
2020-03-20,112.2846450805664,112.2846450805664,112.2846450805664,112.2846450805664,31164.0
2020-03-23,106.6825942993164,106.6825942993164,106.6825942993164,106.6825942993164,27914.0
2020-03-24,85.34607361550344,105.41603956157576,85.34607361550344,100.88568878173828,595554.0
2020-03-25,91.63012712132448,115.207466034145,91.63012712132448,110.5066146850586,243040.0
2020-03-26,115.4510207971614,115.4510207971614,101.93302152660767,103.41878509521484,392618.0
2020-03-27,104.00335542396569,110.57968000580895,99.3999297032939,100.93440246582033,236976.0
2020-03-30,98.13336969986372,99.7896335890267,85.51657290278591,92.96974182128906,335078.0
2020-03-31,96.8668189611232,109.55668254688229,94.04143385504425,97.93851470947266,357620.0
2020-04-01,98.4013016265989,107.63251135693112,98.4013016265989,105.24555206298828,293168.0
2020-04-03,107.16973114013672,111.67573119943792,102.78551486622204,107.16973114013672,1125388.0
2020-04-07,108.87470930272885,128.6036834716797,108.87470930272885,128.6036834716797,349670.0
2020-04-08,144.67912188786255,151.71822989251635,133.96214989616902,137.78616333007812,415968.0
2020-04-09,143.07160592598171,151.5477549433589,138.83352398420027,151.18240356445312,1505448.0
2020-04-13,152.96044289225122,154.88463275408975,138.34638783885143,143.3395233154297,290822.0
2020-04-15,143.46129977625492,147.65066498404465,136.39784019474152,137.46954345703125,211012.0
2020-04-16,133.96215722769458,138.3463732824191,133.96215722769458,137.39645385742188,103896.0
2020-04-17,143.6805200138402,143.6805200138402,136.3978434950416,140.63592529296875,169170.0
2020-04-20,141.26918186900087,142.194735604561,132.01361478103183,139.564208984375,371928.0
2020-04-21,136.66575424105235,137.859241251363,133.10967375242026,135.8619842529297,377210.0
2020-04-22,135.42356564937424,138.83351154702035,134.4492953929039,136.95803833007812,132256.0
2020-04-23,137.37212238397458,141.26920387004478,136.42220282527057,140.10008239746094,159980.0
2020-04-24,139.80777187201812,146.09181160661782,136.90931211844202,143.58306884765625,189094.0
2020-04-27,135.42356261578354,145.40983252090425,131.52648167719985,142.56008911132812,400002.0
2020-04-28,141.7563221985812,144.67913296556225,139.3693630454502,141.02561950683594,62856.0
2020-04-29,140.2949281257902,142.1947523042565,139.3206577915833,140.51414489746094,61790.0
2020-04-30,142.24347388396058,145.87263695521412,139.88086526573292,144.4842987060547,750658.0
2020-05-04,142.7306083035378,142.7306083035378,137.27468831952203,139.15016174316406,214774.0
2020-05-05,138.83351789098396,143.41258533239696,135.4235718375212,137.17726135253906,131422.0
2020-05-06,137.37211125325695,143.70486815500286,137.3233947653912,142.8036651611328,951442.0
2020-05-07,141.80504523630125,143.6805185383352,139.41808597288755,141.5614776611328,125518.0
2020-05-08,142.02424424038196,144.0458669660358,139.44243394267704,140.12442016601562,149776.0
2020-05-11,140.12442379718732,143.6561536566887,140.12442379718732,141.4153289794922,137626.0
2020-05-12,140.2949207868508,155.5422447731145,140.17313700144555,151.40159606933594,1216936.0
2020-05-13,154.9089825718389,163.16592957049127,153.44757707587814,159.4636993408203,907018.0
2020-05-14,156.4191001586213,158.27020778830567,151.49903215401594,153.15528869628906,443860.0
2020-05-15,154.90898756473104,162.06988067221656,152.93609602806967,158.73300170898438,428268.0
2020-05-18,159.29319739705005,160.34053501831957,148.57622387186623,149.89149475097656,196360.0
2020-05-19,153.35013265604087,154.90897101524666,149.67226837872497,150.89010620117188,150528.0
2020-05-20,148.57623537815516,155.8345468545392,148.57623537815516,154.71414184570312,130782.0
2020-05-21,154.251339413629,161.7288668006932,154.17827211572106,157.66128540039062,212542.0
2020-05-22,158.2945797461091,159.36626820248387,155.71275442037197,156.6626739501953,119710.0
