,Open,High,Low,Close,Volume
2024-05-30,1165.2804793812584,1165.9716113731515,1149.1858063994855,1156.59130859375,787238.0
2024-05-31,1158.2204893657008,1165.0828728672836,1138.7687527188384,1144.7918701171875,2180048.0
2024-06-03,1159.2078662851009,1170.5629688935153,1151.70364866773,1166.2183837890625,1322571.0
2024-06-04,1164.1943668892168,1219.3899469945172,1121.9830042469096,1188.8299560546875,2908958.0
2024-06-05,1212.4781432465538,1291.8158533241965,1197.0254250656287,1282.1392822265625,2680777.0
2024-06-06,1282.1393249229538,1297.3453140689246,1252.5667333349809,1289.001708984375,1533822.0
2024-06-07,1289.989080621193,1303.368402970653,1278.3378293382375,1291.0753173828125,1151764.0
2024-06-10,1310.2801162392318,1310.2801162392318,1290.6802456152016,1298.530029296875,654963.0
2024-06-11,1299.5175956326043,1318.0313524672729,1295.4692782445445,1301.097412109375,625503.0
2024-06-12,1302.0847684754674,1302.0847684754674,1268.1675912068956,1274.585693359375,1374418.0
2024-06-13,1275.721161515649,1283.6203637541364,1256.3681401378085,1259.379638671875,1049119.0
2024-06-14,1266.3903086661255,1266.3903086661255,1242.3470148273204,1253.010986328125,1574896.0
2024-06-18,1249.0612918500865,1258.787160016144,1221.4140853901636,1236.8175048828125,3609667.0
2024-06-19,1239.1874280186978,1265.10668697128,1230.0539748639785,1256.8125,1292892.0
2024-06-20,1256.9112807324966,1262.638251218774,1243.1370934775653,1249.6046142578125,388681.0
2024-06-21,1258.9354058124893,1259.8733879019533,1239.187399446803,1244.7662353515625,580871.0
2024-06-24,1239.1874301845896,1285.447112137218,1230.0539770139064,1281.9912109375,1700427.0
2024-06-25,1293.247610849107,1293.247610849107,1259.478567028391,1265.74853515625,612621.0
2024-06-26,1263.576133038173,1274.9312366440083,1253.9983982096355,1260.7127685546875,370291.0
2024-06-27,1249.110740877063,1278.5351961585086,1247.9257882516365,1271.5740966796875,619542.0
2024-06-28,1270.784084154212,1281.6454865828805,1256.7136310079825,1260.4163818359375,632972.0
2024-07-01,1245.210517422389,1260.564640586349,1239.4342496662275,1251.826171875,533705.0
2024-07-02,1257.948004239597,1275.7212099509882,1248.0245828378302,1258.885986328125,749206.0
2024-07-03,1263.8723948092802,1269.9449308126684,1252.122307032335,1255.4794921875,420654.0
2024-07-04,1249.3083728029596,1265.7979114905108,1241.1623193940488,1243.5321044921875,375289.0
2024-07-05,1243.5319962493302,1251.7767648754425,1233.5592770505243,1238.34814453125,779976.0
2024-07-08,1241.162299589398,1262.885108333206,1241.162299589398,1256.072021484375,2122654.0
2024-07-09,1262.8849798698875,1290.3840540350352,1260.0214949021197,1272.0184326171875,2432990.0
2024-07-10,1273.4995139294797,1279.1276473249472,1251.0361575100992,1264.9091796875,854243.0
2024-07-11,1263.8722508758271,1277.794569532931,1258.6389816241442,1268.3155517578125,682041.0
2024-07-12,1273.271946034445,1281.4002199044337,1262.0706730397612,1278.376953125,703819.0
2024-07-15,1278.376963308756,1296.566538482066,1264.7966448526597,1292.3040771484375,551101.0
2024-07-16,1296.5665141743414,1305.9338614603014,1281.0037993703463,1287.2486572265625,1048505.0
2024-07-18,1286.6540316130604,1290.6190671496183,1271.6364353176907,1288.09130859375,558296.0
2024-07-19,1294.5840131582909,1303.158426113784,1277.5839002702971,1286.4061279296875,1365917.0
2024-07-22,1283.729794303565,1303.5053595316515,1281.2020358894752,1296.6656494140625,1066896.0
2024-07-23,1305.983437203072,1323.9748081856883,1252.5050746464246,1320.356689453125,1093010.0
2024-07-24,1348.1120877108997,1404.9112703959145,1330.269427726491,1370.7623291015625,6354785.0
2024-07-25,1361.989533642046,1437.3251992583455,1326.1555053357451,1431.179443359375,3367113.0
2024-07-26,1428.453522023504,1430.0890022178537,1398.4183324052,1403.0277099609375,892506.0
2024-07-29,1417.5000839657537,1422.4067666243266,1394.0072988076297,1408.6778564453125,860229.0
2024-07-30,1397.6748405484966,1417.5000155917376,1392.1238157370422,1396.931396484375,394332.0
2024-07-31,1401.491286752229,1412.0482175990264,1393.9577437687828,1400.9461669921875,940385.0
2024-08-01,1398.666250051807,1408.578838641827,1393.7595671010586,1401.3922119140625,489925.0
2024-08-02,1387.7623008389778,1418.491323214698,1381.913849799074,1408.5787353515625,1436552.0
2024-08-05,1373.8846939650844,1423.2989208424674,1370.5640011925907,1388.0101318359375,1199119.0
2024-08-06,1388.0597364251903,1415.963574649263,1378.840981247747,1398.7652587890625,396031.0
2024-08-07,1412.6428981999147,1453.185407507708,1408.8265760029535,1450.013427734375,1689987.0
2024-08-08,1457.1504644073652,1457.54699213575,1442.5790081646012,1447.0396728515625,552871.0
2024-08-09,1447.138737224872,1467.4595424971485,1433.4593174695433,1442.23193359375,528351.0
2024-08-12,1437.275775594818,1437.3253869405082,1401.640066988882,1405.6051025390625,1029967.0
2024-08-13,1412.44471514231,1416.7566668035377,1387.7623463529492,1390.934326171875,778303.0
2024-08-14,1393.7098598531522,1395.642766093888,1379.0391813481267,1392.2725830078125,363536.0
2024-08-16,1392.7186393539812,1405.0597632373388,1383.202578901399,1394.00732421875,904222.0
2024-08-19,1396.9811658932676,1411.3048080814392,1386.6224381591132,1390.6370849609375,828423.0
2024-08-20,1390.6370229425215,1399.112213252556,1386.523274638382,1394.948974609375,410409.0
2024-08-21,1400.549638941418,1424.488564123027,1389.7448933870403,1419.1357421875,614100.0
2024-08-22,1431.3776304436185,1450.211546633666,1419.680728829546,1439.1094970703125,1011531.0
2024-08-23,1445.2553616287587,1445.2553616287587,1412.444718840448,1417.1531982421875,487071.0
2024-08-26,1425.4301478378784,1447.188229996404,1412.0481540994838,1444.7100830078125,833325.0
