Date,Open,High,Low,Close,Volume
2007-11-26,15.789017660469671,16.42491340637207,12.197647606637243,16.42491340637207,578610.0
2007-11-27,15.897411040192669,15.897411040192669,13.469442367553713,13.469442367553713,39685.0
2007-11-28,15.651721402721591,15.651721402721591,14.004171273599448,14.069206237792969,19265.0
2007-11-29,15.89741114168264,15.89741114168264,12.031449520210677,14.249860763549805,38000.0
2007-11-30,13.303244341233624,15.03028106689453,13.303244341233624,15.030281066894531,19850.0
2007-12-03,15.420489527443554,15.420489527443554,14.02585272889054,14.632844924926758,2485.0
2007-12-04,15.8685075155003,15.8685075155003,12.428886737354338,14.018627166748049,55.0
2007-12-05,15.868506723685035,15.868506723685035,13.19485193473358,14.632844924926758,16150.0
2007-12-06,14.524456382701558,15.1748048879604,14.018629001795386,14.885761260986328,11965.0
2007-12-07,15.680627693844556,15.680627693844556,12.530049633376464,14.40160846710205,5710.0
2007-12-10,14.018625470675891,14.148695414618388,13.801843149617326,13.888555526733398,4505.0
2007-12-11,14.741235917979624,14.741235917979624,13.440539158084071,13.917461395263672,11275.0
2007-12-12,13.7295828307486,14.596714929261164,13.440539257333905,14.163148880004885,2145.0
2007-12-13,14.452189222092644,14.59671166562084,13.946362048012135,14.307666778564451,4480.0
2007-12-14,14.452189222092644,14.582259145614389,13.874102204516207,14.307666778564451,1395.0
2007-12-17,14.7412378224908,14.7412378224908,13.59951453472604,14.452194213867188,10250.0
2007-12-18,13.90300751918006,14.52445217065899,13.90300751918006,14.437738418579102,1710.0
2007-12-19,14.452191502935282,14.452191502935282,13.729581927788518,13.939139366149902,4985.0
2007-12-20,13.729584379521553,14.05475929771241,13.729584379521553,14.04753303527832,600.0
2007-12-24,14.17760181427002,14.17760181427002,14.17760181427002,14.17760181427002,260.0
2007-12-26,13.87410430785742,14.885757431118853,13.87410430785742,14.575035095214844,1210.0
2007-12-27,14.24986213634812,15.75289018850194,14.24986213634812,15.442169189453123,15320.0
2007-12-28,15.752891506952816,16.836806098117517,15.174804276305782,15.630047798156738,18340.0
2007-12-31,17.198110173917676,17.479928891931834,16.475500479580486,17.234241485595703,7775.0
2008-01-01,15.34100155935262,18.05801383529195,15.34100155935262,16.656150817871094,10575.0
2008-01-02,16.909064739354356,17.776196829892925,16.05638517192074,17.61722183227539,114175.0
2008-01-03,17.797874649341388,19.900669948786422,17.34263118711769,18.289249420166016,82025.0
2008-01-04,19.0768932402508,19.221415712133208,18.216987426914184,18.74449348449707,38735.0
2008-01-07,19.07689399578252,19.785051103862,18.809529203960167,19.221416473388672,12640.0
2008-01-08,19.29368272686673,19.365942606182585,18.007436752319336,18.007436752319336,7985.0
2008-01-09,16.186455815527015,18.20976365388572,16.186455815527015,17.487154006958008,6675.0
2008-01-10,16.90906771426377,17.089720150053488,16.90906771426377,16.9813289642334,6700.0
2008-01-11,16.64892436466206,16.771766662597656,16.64892436466206,16.771766662597656,2780.0
2008-01-14,16.258721138846713,16.670608520507812,16.200912407706014,16.670608520507812,3300.0
2008-01-15,16.22980831409307,16.330974578857422,16.22980831409307,16.330974578857422,500.0
2008-01-16,15.752889073656355,17.05358720910068,14.929114552662876,17.010231018066406,1305.0
2008-01-17,15.218154904082244,18.065236574070905,15.218154904082244,17.328174591064453,3955.0
2008-01-18,17.060814205009176,17.487154006958008,17.053587943147676,17.487154006958008,2500.0
2008-01-21,16.62002182006836,16.62002182006836,16.62002182006836,16.62002182006836,3910.0
2008-01-22,16.62002182006836,16.62002182006836,16.62002182006836,16.62002182006836,0.0
2008-01-23,13.44776592241428,16.62002182006836,13.44776592241428,16.62002182006836,1125.0
2008-01-24,13.440539257333905,19.51045981211643,13.440539257333905,14.163148880004885,1675.0
2008-01-25,16.172003370469426,16.172003370469426,14.163149424330584,14.495549201965332,5060.0
2008-01-28,12.862449788243556,16.6200201016669,12.862449788243556,14.799043655395508,6905.0
2008-01-29,13.917462520933228,16.742866242975236,13.917462520933228,15.969674110412598,315.0
2008-01-30,16.909066428113654,16.909066428113654,14.033080199881276,14.314897537231444,8375.0
2008-01-31,12.609540803446016,15.1748048879604,12.609540803446016,14.885761260986328,2090.0
2008-02-01,14.307666778564451,14.307666778564451,13.751258540997693,14.307666778564451,1205.0
2008-02-04,14.712333965840768,15.319326225455285,14.510002753213053,15.174803733825684,2865.0
2008-02-05,12.595088147214192,16.620024229139275,12.595088147214192,15.890188217163086,10320.0
2008-02-06,13.874102071177822,17.270365678768574,13.874102071177822,16.171998977661133,8745.0
2008-02-07,18.932373381438246,18.932373381438246,14.741236584448169,15.897412300109863,8000.0
2008-02-08,14.596717834472656,14.596717834472656,14.596717834472656,14.596717834472656,150.0
2008-02-11,14.163145713304427,14.307666778564451,14.163145713304427,14.307666778564451,575.0
2008-02-12,12.02422431605625,14.994150463333556,12.02422431605625,13.585061073303224,1465.0
2008-02-13,13.585058243788204,13.585058243788204,12.42888412979894,13.173171043395996,2370.0
2008-02-14,13.585061680528955,15.145898507542288,13.585061680528955,15.030281066894531,160.0
2008-02-15,14.452191403037624,14.452191403037624,13.476668207678909,13.729581832885742,210.0
2008-02-18,15.593916189241943,15.680629953665488,13.693453416500294,15.203707695007324,1830.0
2008-02-19,14.741234329713675,15.03027786985153,13.946363560633342,14.914660453796388,1490.0
2008-02-20,14.914660233246734,15.03027764759219,13.729581047071663,14.285990715026855,1965.0
2008-02-21,13.729584018852666,15.13867345630551,13.628419103970227,14.155923843383787,25985.0
2008-02-22,13.44053954798413,13.99694930025752,12.717929909686797,12.876903533935549,95450.0
2008-02-25,12.891354826989891,13.910234209474336,12.754058622903312,13.418859481811523,17715.0
2008-02-26,13.72958023625496,14.45218972237364,13.05755319364167,13.122588157653809,1320.0
2008-02-27,14.986924805180465,15.738439544348026,13.194853104768194,13.621192932128906,3215.0
2008-02-28,13.621192932128906,13.621192932128906,13.621192932128906,13.621192932128906,0.0
2008-02-29,13.621192932128906,13.621192932128906,13.621192932128906,13.621192932128906,0.0
2008-03-03,13.72958167127895,13.72958167127895,12.862449645996094,12.862449645996094,275.0
2008-03-04,13.29601684131679,13.29601684131679,12.298816163982137,13.006973266601562,11765.0
2008-03-05,13.006973266601562,13.006973266601562,13.006973266601562,13.006973266601562,10000.0
2008-03-07,12.42888732566475,15.59391718851057,11.200450290845245,13.556158065795898,2885.0
2008-03-10,11.99531904017308,13.729581718425829,11.99531904017308,12.139840126037598,2000.0
2008-03-11,9.85639600729455,14.307670712056437,9.85639600729455,14.293219566345217,745.0
2008-03-12,15.160348202196335,15.160348202196335,11.14263944400409,14.083660125732422,2805.0
2008-03-13,11.720727726197312,14.011400313074382,11.720727726197312,13.252660751342772,76045.0
2008-03-14,11.727953277730515,12.428885459899902,11.727953277730515,12.428885459899902,150.0
2008-03-17,10.839142883736503,13.137041395611568,10.839142883736503,12.941936492919922,27660.0
2008-03-18,12.941936492919922,12.941936492919922,12.941936492919922,12.941936492919922,0.0
2008-03-19,13.801844423213083,13.801844423213083,11.446136827399732,11.995320320129396,48655.0
